Timestamp,HR,BR,Temp,Posture,Activity,Acceleration,Battery,BRAmplitude,ECGAmplitude,ECGNoise,XMin,XPeak,YMin,YPeak,ZMin,ZPeak
03/04/2023 10:29:29.428,71,14.6,-3276.8,164,0.02,0.04,3.889,11980.000,0.001740,0.000060,0.86,0.92,0.21,0.28,-0.10,-0.04
03/04/2023 10:29:30.428,70,14.8,-3276.8,164,0.02,0.04,3.889,12527.000,0.001860,0.000040,0.86,0.93,0.21,0.28,-0.12,-0.03
03/04/2023 10:29:31.428,67,15.0,-3276.8,165,0.02,0.03,3.889,14751.000,0.001860,0.000060,0.85,0.93,0.20,0.26,-0.10,-0.03
03/04/2023 10:29:32.428,63,15.2,-3276.8,166,0.02,0.04,3.889,16727.000,0.001800,0.000040,0.85,0.95,0.20,0.27,-0.10,-0.03
03/04/2023 10:29:33.428,63,15.2,-3276.8,166,0.01,0.04,3.889,14717.000,0.001800,0.000040,0.86,0.93,0.21,0.28,-0.12,-0.03
03/04/2023 10:29:34.428,65,15.5,-3276.8,165,0.01,0.04,3.889,13786.000,0.001760,0.000040,0.86,0.92,0.21,0.27,-0.09,-0.02
03/04/2023 10:29:35.428,68,16.3,-3276.8,165,0.01,0.03,3.889,11296.000,0.001760,0.000060,0.86,0.93,0.21,0.27,-0.10,-0.04
03/04/2023 10:29:36.428,67,16.8,-3276.8,166,0.02,0.04,3.889,9460.000,0.001820,0.000040,0.85,0.96,0.19,0.26,-0.13,-0.04
03/04/2023 10:29:37.428,67,17.2,-3276.8,166,0.01,0.04,3.889,10516.000,0.001820,0.000040,0.84,0.95,0.20,0.25,-0.12,-0.04
03/04/2023 10:29:38.428,67,17.5,-3276.8,166,0.01,0.03,3.889,9363.000,0.001820,0.000060,0.86,0.93,0.20,0.26,-0.13,-0.06
03/04/2023 10:29:39.428,66,17.7,-3276.8,166,0.01,0.07,3.889,7524.000,0.001820,0.000060,0.86,0.97,0.19,0.24,-0.12,-0.04
03/04/2023 10:29:40.428,66,17.8,-3276.8,165,0.02,0.04,3.889,6528.000,0.001780,0.000060,0.86,0.93,0.19,0.27,-0.10,-0.06
03/04/2023 10:29:41.428,65,17.6,-3276.8,165,0.01,0.04,3.889,7946.000,0.001780,0.000060,0.86,0.93,0.21,0.27,-0.13,-0.04
03/04/2023 10:29:42.428,64,17.4,-3276.8,164,0.02,0.06,3.889,7356.000,0.001700,0.000060,0.86,0.96,0.20,0.27,-0.13,-0.08
03/04/2023 10:29:43.428,64,17.3,-3276.8,164,0.02,0.07,3.889,6901.000,0.001700,0.000060,0.84,0.91,0.21,0.31,-0.14,-0.07
03/04/2023 10:29:44.428,64,17.3,-3276.8,164,0.02,0.04,3.889,8798.000,0.001740,0.000080,0.85,0.92,0.19,0.28,-0.13,-0.04
03/04/2023 10:29:45.428,64,17.3,-3276.8,164,0.02,0.06,3.889,8508.000,0.001740,0.000120,0.85,0.96,0.19,0.25,-0.13,-0.04
03/04/2023 10:29:46.428,67,17.5,-3276.8,164,0.02,0.06,3.889,8962.000,0.001920,0.000080,0.85,0.91,0.21,0.30,-0.16,-0.06
03/04/2023 10:29:47.428,68,18.1,-3276.8,165,0.02,0.03,3.889,7793.000,0.001920,0.000060,0.86,0.93,0.20,0.25,-0.14,-0.08
03/04/2023 10:29:48.428,66,18.5,-3276.8,165,0.03,0.06,3.889,11803.000,0.002100,0.000180,0.86,0.96,0.20,0.26,-0.12,-0.04
03/04/2023 10:29:49.428,63,18.7,-3276.8,162,0.08,0.13,3.889,25238.000,0.002100,0.000220,0.81,0.93,0.21,0.39,-0.12,-0.03
03/04/2023 10:29:50.428,69,18.8,-3276.8,160,0.05,0.15,3.889,28765.000,0.002140,0.000140,0.79,0.91,0.31,0.44,-0.12,-0.02
03/04/2023 10:29:51.428,71,18.7,-3276.8,162,0.04,0.06,3.889,23879.000,0.002140,0.000180,0.84,0.93,0.24,0.36,-0.13,-0.04
03/04/2023 10:29:52.428,71,18.5,-3276.8,163,0.04,0.08,3.889,22823.000,0.001940,0.000100,0.85,0.95,0.20,0.27,-0.12,-0.03
03/04/2023 10:29:53.428,70,18.5,-3276.8,164,0.01,0.04,3.888,30312.000,0.001940,0.000160,0.86,0.91,0.20,0.27,-0.10,-0.04
03/04/2023 10:29:54.428,70,18.4,-3276.8,165,0.02,0.04,3.888,26351.000,0.001620,0.000120,0.86,0.92,0.20,0.26,-0.13,-0.06
03/04/2023 10:29:55.428,68,17.8,-3276.8,165,0.02,0.06,3.888,25891.000,0.001620,0.000120,0.87,0.95,0.20,0.24,-0.14,-0.06
03/04/2023 10:29:56.428,67,17.4,-3276.8,164,0.02,0.06,3.888,29589.000,0.001640,0.000100,0.86,0.96,0.19,0.26,-0.14,-0.08
03/04/2023 10:29:57.428,65,17.2,-3276.8,164,0.02,0.06,3.888,31829.000,0.001640,0.000080,0.85,0.93,0.21,0.30,-0.14,-0.07
03/04/2023 10:29:58.428,63,17.1,-3276.8,166,0.03,0.06,3.888,25543.000,0.001720,0.000080,0.87,0.95,0.16,0.25,-0.13,-0.04
03/04/2023 10:29:59.428,63,17.0,-3276.8,165,0.01,0.03,3.888,19546.000,0.001720,0.000080,0.87,0.93,0.19,0.26,-0.13,-0.07
03/04/2023 10:30:00.428,66,16.8,-3276.8,165,0.01,0.04,3.888,16760.000,0.001840,0.000180,0.85,0.93,0.20,0.25,-0.14,-0.07
03/04/2023 10:30:01.428,67,16.2,-3276.8,165,0.02,0.03,3.888,15377.000,0.001840,0.000120,0.85,0.95,0.20,0.25,-0.14,-0.06
03/04/2023 10:30:02.428,68,15.8,-3276.8,164,0.03,0.06,3.888,15012.000,0.001800,0.000100,0.85,0.93,0.20,0.31,-0.12,-0.04
03/04/2023 10:30:03.428,67,15.7,-3276.8,163,0.04,0.08,3.888,13846.000,0.001800,0.000160,0.83,0.92,0.25,0.32,-0.10,-0.01
03/04/2023 10:30:04.428,67,15.6,-3276.8,164,0.07,0.15,3.888,14481.000,0.001700,0.000560,0.79,0.96,0.14,0.31,-0.27,-0.03
03/04/2023 10:30:05.428,67,15.6,-3276.8,166,0.14,0.24,3.888,14771.000,0.001700,0.000380,0.83,1.01,0.19,0.28,-0.18,0.18
03/04/2023 10:30:06.428,67,15.5,-3276.8,165,0.09,0.21,3.887,14038.000,0.001600,0.000400,0.73,1.08,0.12,0.32,-0.14,0.12
03/04/2023 10:30:07.428,67,15.4,-3276.8,166,0.11,0.22,3.887,15290.000,0.001600,0.000260,0.80,1.13,0.08,0.32,-0.16,0.08
03/04/2023 10:30:08.428,67,15.3,-3276.8,165,0.09,0.20,3.887,14203.000,0.001540,0.000280,0.75,1.04,0.15,0.34,-0.13,0.13
03/04/2023 10:30:09.428,68,15.6,-3276.8,-170,0.28,0.42,3.887,13381.000,0.001540,0.000840,0.78,1.02,-0.08,0.31,-0.14,0.40
03/04/2023 10:30:10.428,67,16.2,-3276.8,-163,0.33,0.45,3.887,12625.000,0.001540,0.000540,0.77,0.90,-0.19,-0.04,0.36,0.48
03/04/2023 10:30:11.428,68,17.3,-3276.8,-163,0.15,0.27,3.887,14399.000,0.001540,0.000420,0.79,0.92,-0.19,0.16,0.16,0.45
03/04/2023 10:30:12.428,69,18.0,-3276.8,-170,0.30,0.37,3.887,13999.000,0.001420,0.000340,0.84,0.95,0.18,0.31,-0.13,0.19
03/04/2023 10:30:13.428,69,18.4,-3276.8,-168,0.13,0.31,3.887,13335.000,0.001420,0.000260,0.74,1.04,0.18,0.32,-0.09,0.21
03/04/2023 10:30:14.428,70,18.6,-3276.8,-167,0.11,0.22,3.887,11932.000,0.001420,0.000220,0.75,1.07,0.14,0.31,-0.13,0.16
03/04/2023 10:30:15.428,72,19.2,-3276.8,-166,0.10,0.18,3.887,13459.000,0.001420,0.000240,0.81,1.09,0.16,0.33,-0.09,0.14
03/04/2023 10:30:16.428,81,19.7,-3276.8,-166,0.07,0.14,3.887,13104.000,0.001360,0.000220,0.83,1.02,0.20,0.32,-0.10,0.07
03/04/2023 10:30:17.428,86,20.1,-3276.8,166,0.09,0.18,3.887,11778.000,0.001360,0.000220,0.81,1.04,0.18,0.30,-0.12,0.19
03/04/2023 10:30:18.428,86,20.4,-3276.8,166,0.06,0.13,3.887,10043.000,0.001800,0.000340,0.86,0.97,0.15,0.25,-0.14,0.09
03/04/2023 10:30:19.428,83,20.6,-3276.8,-166,0.03,0.12,3.887,8374.000,0.001800,0.000260,0.85,0.93,0.19,0.26,-0.01,0.12
03/04/2023 10:30:20.428,81,20.8,-3276.8,-166,0.03,0.07,3.887,8453.000,0.001740,0.000160,0.84,0.92,0.21,0.31,0.00,0.09
03/04/2023 10:30:21.428,80,21.0,-3276.8,-165,0.02,0.06,3.887,9087.000,0.001740,0.000140,0.86,0.93,0.22,0.28,-0.02,0.04
03/04/2023 10:30:22.428,82,21.1,-3276.8,-166,0.04,0.09,3.887,9156.000,0.001720,0.000280,0.85,0.98,0.14,0.26,-0.02,0.09
03/04/2023 10:30:23.428,82,21.2,-3276.8,-165,0.06,0.13,3.887,8577.000,0.001720,0.000360,0.85,0.96,0.18,0.32,-0.03,0.15
03/04/2023 10:30:24.428,81,21.1,-3276.8,-164,0.03,0.06,3.887,8837.000,0.001680,0.000240,0.85,0.92,0.24,0.32,-0.01,0.07
03/04/2023 10:30:25.428,80,20.4,-3276.8,-164,0.02,0.04,3.887,10515.000,0.001680,0.000180,0.86,0.92,0.22,0.30,0.00,0.08
03/04/2023 10:30:26.428,79,20.1,-3276.8,-163,0.02,0.06,3.887,8518.000,0.001580,0.000140,0.86,0.95,0.22,0.31,0.01,0.09
03/04/2023 10:30:27.428,77,19.9,-3276.8,-164,0.02,0.04,3.887,7510.000,0.001580,0.000100,0.86,0.92,0.22,0.30,0.01,0.09
03/04/2023 10:30:28.428,75,18.9,-3276.8,-164,0.02,0.04,3.887,9665.000,0.001480,0.000060,0.86,0.92,0.21,0.31,0.01,0.09
03/04/2023 10:30:29.428,71,18.2,-3276.8,-164,0.02,0.08,3.887,10878.000,0.001480,0.000060,0.86,0.92,0.21,0.28,0.00,0.13
03/04/2023 10:30:30.428,64,17.8,-3276.8,-164,0.03,0.06,3.887,9547.000,0.001600,0.000080,0.83,0.95,0.21,0.31,-0.01,0.08
03/04/2023 10:30:31.428,63,17.7,-3276.8,-163,0.04,0.10,3.886,10790.000,0.001600,0.000060,0.83,0.93,0.25,0.34,-0.06,0.03
03/04/2023 10:30:32.428,66,18.0,-3276.8,-164,0.03,0.07,3.886,12865.000,0.001580,0.000060,0.84,0.93,0.21,0.31,-0.03,0.08
03/04/2023 10:30:33.428,67,18.1,-3276.8,-165,0.04,0.08,3.886,13224.000,0.001580,0.000080,0.86,0.96,0.18,0.25,-0.01,0.10
03/04/2023 10:30:34.428,67,18.2,-3276.8,-164,0.04,0.09,3.886,11538.000,0.001580,0.000080,0.81,0.95,0.21,0.32,-0.01,0.12
03/04/2023 10:30:35.428,68,18.0,-3276.8,-163,0.06,0.09,3.886,10815.000,0.001580,0.000100,0.84,0.92,0.24,0.32,-0.08,0.00
03/04/2023 10:30:36.428,70,17.5,-3276.8,162,0.04,0.10,3.886,8551.000,0.001600,0.000060,0.84,0.92,0.22,0.34,-0.10,0.00
03/04/2023 10:30:37.428,70,17.2,-3276.8,163,0.03,0.08,3.886,6978.000,0.001600,0.000060,0.86,0.92,0.22,0.28,-0.03,0.07
03/04/2023 10:30:38.428,67,17.0,-3276.8,165,0.04,0.07,3.886,5821.000,0.001620,0.000060,0.87,0.95,0.18,0.25,-0.09,0.02
03/04/2023 10:30:39.428,63,17.3,-3276.8,166,0.04,0.07,3.886,4997.000,0.001620,0.000260,0.85,0.97,0.19,0.25,-0.10,0.00
03/04/2023 10:30:40.428,61,18.4,-3276.8,167,0.06,0.16,3.886,4914.000,0.001600,0.000480,0.83,0.97,0.13,0.22,-0.09,0.14
03/04/2023 10:30:41.428,59,19.0,-3276.8,-168,0.08,0.14,3.886,5539.000,0.001600,0.000580,0.87,1.01,0.09,0.24,-0.02,0.13
03/04/2023 10:30:42.428,59,19.4,-3276.8,-169,0.12,0.78,3.886,4790.000,0.001540,0.006500,0.39,1.09,-0.36,0.39,-0.20,0.95
03/04/2023 10:30:43.428,58,19.7,-3276.8,177,0.25,0.79,3.886,5209.000,0.001540,0.004720,0.66,1.14,-0.21,0.09,-0.79,0.36
03/04/2023 10:30:44.428,58,21.3,-3276.8,179,0.17,0.48,3.886,12288.000,0.001460,0.005900,0.84,1.07,-0.28,0.18,-0.49,0.46
03/04/2023 10:30:45.428,58,22.5,-3276.8,175,0.15,0.46,3.886,12675.000,0.001460,0.002720,0.84,1.02,-0.24,0.00,-0.20,0.42
03/04/2023 10:30:46.428,58,25.9,-3276.8,171,0.24,0.62,3.886,24017.000,0.001460,0.001980,0.55,1.45,-0.43,0.27,-0.67,0.16
03/04/2023 10:30:47.428,58,30.2,-3276.8,149,0.81,1.31,3.886,34193.000,0.001460,0.000900,-0.33,0.92,-0.02,0.97,-1.27,-0.27
03/04/2023 10:30:48.428,58,32.8,-3276.8,110,0.84,2.16,3.886,41762.000,0.000000,0.000380,-2.21,1.20,-0.83,0.78,-1.81,-0.27
03/04/2023 10:30:49.428,58,34.3,-3276.8,93,0.59,1.22,3.886,47402.000,0.000000,0.000180,-0.50,-0.02,0.01,1.33,-1.07,-0.02
03/04/2023 10:30:50.428,58,38.5,-3276.8,72,0.70,1.20,3.886,51497.000,0.000000,0.000060,-0.80,-0.13,0.63,1.37,-0.28,0.21
03/04/2023 10:30:51.428,58,40.5,-3276.8,71,0.37,0.55,3.886,51820.000,0.000000,0.000280,-0.45,-0.08,0.80,1.06,-0.33,0.10
03/04/2023 10:30:52.428,58,41.5,-3276.8,68,0.16,0.28,3.886,54373.000,0.000000,0.000360,-0.49,-0.32,0.71,1.06,-0.31,-0.15
03/04/2023 10:30:53.428,0,42.4,-3276.8,64,0.14,0.38,3.886,55206.000,0.000800,0.000480,-0.65,-0.04,0.67,1.06,-0.33,0.02
03/04/2023 10:30:54.428,0,43.0,-3276.8,66,0.31,0.51,3.886,46527.000,0.000800,0.000940,-0.67,-0.02,0.53,1.26,-0.15,0.37
03/04/2023 10:30:55.428,0,43.3,-3276.8,-64,0.34,0.53,3.886,36721.000,0.000800,0.000860,-0.89,-0.14,0.62,0.97,0.18,0.53
03/04/2023 10:30:56.428,0,43.5,-3276.8,-61,0.41,0.55,3.886,27832.000,0.000800,0.000840,-0.69,-0.37,0.43,0.71,0.53,0.77
03/04/2023 10:30:57.428,0,37.7,-3276.8,-57,0.28,0.40,3.886,20911.000,0.000800,0.000860,-0.62,-0.26,0.31,0.68,0.43,0.80
03/04/2023 10:30:58.428,0,34.2,-3276.8,-68,0.34,0.43,3.886,15623.000,0.000800,0.001160,-0.28,0.04,0.56,0.93,0.53,0.75
03/04/2023 10:30:59.428,0,32.3,-3276.8,-75,0.21,0.42,3.886,11747.000,0.000800,0.000860,-0.32,0.00,0.24,0.83,0.57,0.97
03/04/2023 10:31:00.428,0,31.6,-3276.8,-73,0.31,2.36,3.886,9004.000,0.000800,0.001100,-1.28,1.67,-0.12,1.40,-1.87,1.07
03/04/2023 10:31:01.428,0,31.2,-3276.8,-87,0.91,1.36,3.886,6808.000,0.000800,0.001360,-0.65,0.68,0.50,1.20,-0.86,0.21
03/04/2023 10:31:02.428,0,31.0,-3276.8,-95,0.56,0.81,3.886,5292.000,0.000800,0.001080,-0.44,0.87,0.34,1.34,-0.68,0.10
03/04/2023 10:31:03.428,0,30.9,-3276.8,74,0.65,1.50,3.886,4135.000,0.000800,0.001320,-1.97,0.07,-0.38,1.18,-0.86,-0.08
03/04/2023 10:31:04.428,0,30.8,-3276.8,47,0.81,0.90,3.886,3257.000,0.000800,0.000980,-0.92,-0.57,-0.24,-0.01,-0.78,-0.45
03/04/2023 10:31:05.428,0,30.7,-3276.8,37,0.47,0.48,3.886,2560.000,0.000800,0.000600,-0.92,-0.71,-0.21,-0.10,-0.66,-0.46
03/04/2023 10:31:06.428,0,26.5,-3276.8,35,0.27,1.43,3.886,2135.000,0.000800,0.000420,-0.95,-0.38,-0.36,2.00,-0.74,0.63
03/04/2023 10:31:07.428,0,24.0,-3276.8,35,0.11,1.43,3.886,1751.000,0.000800,0.000360,-0.95,-0.38,-0.36,2.00,-0.74,0.63
03/04/2023 10:31:08.428,0,22.3,-3276.8,39,0.66,1.27,3.886,1574.000,0.000800,0.000220,-2.42,0.14,-1.72,0.40,-1.60,0.27
03/04/2023 10:31:09.428,0,21.0,-3276.8,61,0.68,1.10,3.886,1331.000,0.000800,0.000160,-0.91,0.02,-1.34,-0.54,-0.46,0.04
03/04/2023 10:31:10.428,0,20.8,-3276.8,75,0.37,0.71,3.886,1038.000,0.000800,0.000160,-0.21,0.15,-1.07,-0.72,-0.37,-0.13
03/04/2023 10:31:11.428,0,21.4,-3276.8,-53,1.04,1.22,3.886,808.000,0.000800,0.000160,-0.42,0.16,-1.33,-0.50,-0.48,1.06
03/04/2023 10:31:12.428,0,21.8,-3276.8,-18,0.82,1.87,3.886,1135.000,0.000800,0.000200,-0.97,-0.18,-1.75,1.00,0.19,1.28
03/04/2023 10:31:13.428,0,21.7,-3276.8,-19,0.41,0.92,3.886,1045.000,0.000800,0.000120,-1.08,-0.63,0.00,0.81,0.14,0.49
